Run,Generation,Ind0,Ind1,Ind2,Ind3,Ind4,Ind5,Ind6,Ind7,Ind8,Ind9,Ind10,Ind11,Ind12,Ind13,Ind14,Ind15,Ind16,Ind17,Ind18,Ind19,Ind20,Ind21,Ind22,Ind23,Ind24,Ind25,Ind26,Ind27,Ind28,Ind29,Ind30,Ind31,Ind32,Ind33,Ind34,Ind35,Ind36,Ind37,Ind38,Ind39,Ind40,Ind41,Ind42,Ind43,Ind44,Ind45,Ind46,Ind47,Ind48,Ind49
15,12,12993158,12993158,12993158,12993158,12927427,12927187,12927187,12642135,12352557,12100930,12091669,11786438,11403663,11380185,11379945,11316149,11310519,10784634,10761362,10761362,10676039,10663936,10231645,9840281,9825773,9825392,9825392,9413153,9152450,8316311,8316311,8309606,8148764,8148764,7874614,5983817,-601266726585,-689675468130,-689675468130,-689675468130,-689675468130,-689675468130,-1181983452196,-1420770272400,-5728598501612,-5827065523188,-7971472063674,-8702162044950,-14787128168712,-19410519024742
15,13,12993158,12993158,12993158,12993158,12993158,12993158,12927427,12927187,12868972,12642135,12612032,12304477,12100930,12091669,12091669,11749446,11596880,11418650,11403663,11403663,11380185,11316149,11316149,11310519,11310519,10784634,10761362,10761362,10761362,10231645,10209020,9825392,9825392,9152450,8316311,8148764,7874614,5983817,5873261,-322487076086,-601266726585,-689675468130,-689675468130,-1181983452196,-1420770272400,-4883588352020,-7971472063674,-8445684770544,-8925461974675,-12788663814288
15,14,12993158,12993158,12993158,12993158,12927427,12927427,12927187,12710730,12642135,12612032,12304477,12100930,11597120,11596880,11418650,11403663,11380185,11380185,11316149,10761362,10761362,10761362,10525216,10462494,10456864,10231645,10231645,10209020,10209020,9825392,8889186,8148764,5873261,-322487076086,-601266726585,-601266726585,-689675468130,-1100248399266,-1181983452196,-1420770272400,-1420770272400,-4468510203780,-4883588352020,-5827065523188,-7172994291616,-7971472063674,-8445684770544,-8925461974675,-9085157254212,-13976966632594
15,15,12993158,12993158,12993158,12993158,12993158,12967121,12927427,12927427,12304477,12304477,12304477,12304477,12073772,11764124,11596880,11414506,11409951,11401661,11380185,11316149,11142363,10761362,10761362,10462494,10462494,10231645,10231645,10231645,10209020,10062986,8403336,7699288,6840481,5873261,4310348,-601266726585,-601266726585,-601266726585,-1100248399266,-1420770272400,-3848473319652,-4161804985821,-4468510203780,-4883588352020,-5643324399672,-5827065523188,-6162519007815,-7172994291616,-7172994291616,-23048986016276
15,16,12993158,12993158,12993158,12993158,12993158,12927427,12563182,12311440,12304477,12304477,12304477,12304477,12304237,12097188,12073772,12073391,11893392,11414506,11410332,11380185,11290112,11244829,11086565,10964475,10761362,10566193,10462494,10274751,10231645,10209020,10209020,10062986,9413153,9385185,7577742,5873261,-601266726585,-601266726585,-601266726585,-1100248399266,-4468510203780,-4883588352020,-5579645691060,-6618425852544,-6706500550218,-7172994291616,-7172994291616,-12023286596519,-13379113484317,-43767814728968
15,17,12993158,12993158,12993158,12993158,12927427,12563182,12550397,12304477,12304477,12098586,12073772,12025938,11607210,11414506,11402988,11380185,11336871,11244829,11001606,10964475,10566193,10462494,10432247,10274751,10209020,10209020,10209020,10209020,10062986,9792179,9385185,9015924,8160317,8066227,-593694603880,-601266726585,-601266726585,-3228037578580,-3446185541463,-4468510203780,-4883588352020,-4883588352020,-4911540514000,-6706500550218,-7172994291616,-7172994291616,-12023286596519,-12023286596519,-13215540774248,-29722726184484
15,18,12993158,12993158,12993158,12993158,12993158,12993158,12563182,12370208,12304477,12095092,12049186,12025938,11574111,11445726,11414506,11402988,11380185,11336871,11336871,11316149,11250418,11244829,11244829,10964475,10847957,10274751,10274751,10236099,10209020,10209020,10209020,10133765,9385185,9321474,9292455,9287847,9015924,8481339,8316692,8066227,-601266726585,-692634419820,-2155424996795,-3228037578580,-4883588352020,-4883588352020,-6706500550218,-6706500550218,-7172994291616,-12690062093125
15,19,12993158,12993158,12993158,12993158,12993158,12993158,12993158,12993158,12993158,12993158,12993158,12993158,12927427,12508764,12456285,12370208,12304477,12049186,11639842,11450822,11402988,11336871,11336871,11336871,11316149,11250418,11244829,11223306,11218723,10984641,10964475,10274751,10274751,10236099,10209020,10209020,10133765,10133765,10078780,9790676,9381976,9339635,8791842,8481339,8435488,-692634419820,-4883588352020,-6107681034442,-6469784506224,-30343116484905
15,20,12993158,12993158,12993158,12993158,12993158,12993158,12993158,12993158,12993158,12993158,12993158,12993158,12993158,12440461,12370208,12370208,12304477,12124795,11940345,11450822,11385815,11336871,11336871,11316149,11316149,11244829,11244829,11218723,11195531,11062933,10964475,10529570,10372177,10349569,10209660,10209020,10133765,10133765,10133765,9991612,9339635,8791842,8791842,7662626,-1315739548459,-4128299172503,-4269942011160,-4883588352020,-6469784506224,-8508097197855
16,0,12873810,12788044,12711946,12497871,12177742,11876374,11583407,11310731,11302096,11279993,11272188,11264571,10799431,10708830,10596664,10365057,9714713,9475978,9420160,9095746,9052291,8769409,8332930,8246350,7558548,-1888615049315,-2225519887780,-2673007259164,-2931781643724,-3125928697245,-4562375740071,-5853422082847,-6268680638880,-6915854607846,-7015488012000,-8978022438784,-10712709921238,-10898054445388,-11139436516872,-11826397273080,-13320580072299,-14188442522224,-17235943397169,-19417670093650,-20054843863020,-27289567724700,-34599507058563,-36990586936335,-37863028889920,-38114390186175
16,1,12946400,12873810,12788044,12788044,12788044,12711946,12092891,11880084,11587670,11583407,11279993,11113634,11055180,10799431,10728330,10530933,10365057,10365057,10365057,10360137,10316287,10010942,9939381,9714713,9407533,8675776,8519038,8332930,8246350,7558548,7558548,6990016,-336458522841,-2225519887780,-2636827527598,-2673007259164,-2931781643724,-3125928697245,-3125928697245,-5853422082847,-11139436516872,-11473264440528,-11913714868650,-15126506498880,-15182021292516,-16704625328880,-18032509297818,-19122236849961,-19417670093650,-27289567724700
16,2,12946400,12946400,12873810,12788044,12788044,12788044,12788044,12788044,12387700,12279982,11942849,11279993,11279993,11279993,11267165,11113634,11084542,11055180,10910417,10365057,10365057,10360137,10360137,10203075,9789153,9714713,9637225,9539463,9409974,9407533,8955330,8675776,8675776,8610312,8519038,8332930,8246350,7558548,6618238,5308393,-336458522841,-3125928697245,-5853422082847,-5853422082847,-7988357079794,-8820662107161,-12437016622359,-15513138416195,-21412681583610,-22989744787680
16,3,12946400,12946400,12946400,12788044,12788044,12788044,12788044,12387700,12279982,12098180,11989436,11942849,11807893,11626756,11602636,11598029,11408788,11084161,11055180,10932469,10646780,10584467,10408940,10203075,10103482,9679041,9407533,9344632,9233408,9204080,8938292,8675776,8635249,8610312,8610312,8519038,8519038,8332930,8332930,8332930,7558548,7529331,6618238,6618238,-336458522841,-1622800265664,-3125928697245,-5853422082847,-12117108051048,-47230189106884
16,4,12946400,12946400,12946400,12946400,12946400,12810647,12467441,12449444,12387700,12369157,12279982,12279982,12279982,11951184,11825317,11702739,11626756,11626756,11598029,11301730,11055180,11036966,10509265,10448931,10103482,10043008,10043008,9679041,9671880,9432889,9212784,8936372,8675776,8635249,8412906,8396274,8332930,8332930,8332930,8332930,8330729,8196988,8194792,7967338,6952088,6618238,-61209918848,-4324897951614,-5287479098112,-5371345310374
16,5,12946400,12946400,12946400,12946400,12835414,12645975,12577139,12498215,12279982,12279982,12203999,12181644,11979937,11927637,11825317,11723308,11702739,11626756,11598029,11286003,11065342,11036966,11036966,10509265,10448931,10412990,10227978,10043008,9671880,9470767,8937394,8936372,8936372,8675776,8635249,8412906,8332930,8332930,8332930,8194792,7967338,7967338,7967338,7967338,7471893,6730367,5806009,4341234,2496242,-5498646260971
16,6,12946400,12946400,12946400,12946400,12946400,12946400,12946400,12946400,12577139,12498215,12420164,12279982,12001981,11979937,11979937,11665125,11648861,11286003,11065342,11065342,11018576,10678853,10509123,10448931,10412990,10374941,9995612,9671880,9671880,9671880,9671880,8936372,8936372,8936372,8936372,8635249,8412906,8412906,8412906,8412906,8332930,7967338,7967338,7967338,7714291,7471893,5795265,5209539,2496242,-5740077729298
16,7,12946400,12946400,12946400,12946400,12844363,12577139,12420164,12279982,11979937,11648861,11648861,11065342,11065342,11065342,10983525,10976986,10749592,10690053,10553347,10509123,10509123,10497559,10412990,10374941,9880226,9788459,9671880,9671880,9671880,8936372,8661257,8635249,8635249,8412906,8412906,7967338,7967338,7714291,7471893,7471893,7471893,7111913,6007795,6006644,5837815,2496242,-3866492229438,-5804859511339,-7122435921216,-19680007886694
16,8,12946400,12946400,12946400,12946400,12946400,12844363,12844363,12577139,12577139,12420164,11979937,11946115,11858623,11324303,11065342,10983525,10582923,10553347,10509123,10509123,10497559,10497474,10412990,10200443,10084998,9880226,9788459,9671880,8936372,8635249,8635249,8412906,8412906,8242255,8020312,8009184,7967338,7714291,7687488,7471893,7141744,6006644,5859077,5837815,2496242,2496242,-286481632437,-7122435921216,-9982328298480,-16267288856350
16,9,12946400,12946400,12844363,12844363,12844363,12820861,12681802,12606657,12577139,12531150,12279982,12009897,11946115,11552517,11324303,11324303,10983525,10859010,10834058,10582923,10509123,10509123,10497474,10412990,10200443,9985661,9788459,9346467,8635249,8635249,8412906,8228724,8015049,8009184,8009184,8009184,7967338,7687488,7471893,7141744,6587106,6006644,5837815,-286481632437,-286481632437,-1691967767325,-1739096906052,-3539775158934,-4141018029052,-8544703785156
16,10,12946400,12946400,12946400,12946400,12844363,12820861,12820861,12820861,12796944,12586088,12485028,12451600,12279982,12188816,12008845,11946115,11621177,11423631,11303458,10983525,10834058,10582923,10535130,10497474,10412990,9985661,9428470,9408821,9346788,9003001,8593839,8412906,8412906,8378445,8074742,8006520,7967338,7752061,7687488,7650274,7471893,7471893,6710063,6121662,5837815,-286481632437,-2903227765749,-4141018029052,-7432864244509,-47851212854155
16,11,12946400,12946400,12946400,12946400,12820861,12820861,12820861,12586088,12451600,12451600,12369157,12322751,12279982,12188816,12031626,11995267,11977097,11946115,11802982,11300056,11082672,10983525,10970607,10856478,10677892,10510797,10510416,10497474,10497474,9831456,9453433,9428470,9408821,9408821,9346788,9238119,8926889,8807597,8593839,8593839,8412906,8412906,7561491,6710063,5837815,-286481632437,-635173039896,-4141018029052,-10159726299580,-11955256549005
16,12,12946400,12946400,12946400,12946400,12820861,12820861,12586088,12487798,12419440,12380755,12322751,12031626,12031626,11995267,11995267,11977097,11955655,11934630,11876471,11802982,11415880,10983525,10970607,10677892,10634053,10510797,10497474,10497474,10497474,10470880,10397405,10141155,9854836,9831456,9709363,9453433,9346788,9346788,8926889,7865671,7561491,6984248,6535580,6479990,-286481632437,-635173039896,-3349283198976,-4141018029052,-5146238853142,-9897724978713
16,13,12997279,12946400,12946400,12946400,12820861,12820861,12646332,12586088,12586088,12322751,12322751,12279982,12031626,12031245,11977097,11977097,11955655,11658892,11339868,11216735,11206032,10864884,10614748,10510797,10470880,10397405,10397405,10397405,10141155,9831456,9462195,9387702,9346788,9346788,9346788,9327178,8268715,7865671,6984248,6984248,6479990,6479990,5999743,-286481632437,-426390193512,-4141018029052,-8451603531120,-8850764162740,-9754331570160,-16034118701814
16,14,12997279,12997279,12946400,12946400,12802691,12646332,12322751,12130136,12068212,12031626,12031245,11977097,11977097,11977097,11904606,11741712,11658892,11339868,11298894,11216735,10864884,10864884,10484713,10480778,10470880,10412990,10397405,10397405,10397405,10267920,10141155,9945724,9831456,9831456,9831456,9777584,9462195,9346788,9342687,9181658,8788940,6984248,6984248,6984248,5999743,-286481632437,-1749837782130,-4551781031360,-9754331570160,-10548142756471
16,15,12997279,12997279,12997279,12997279,12946400,12946400,12946400,12802691,12675594,12646332,12130136,12068212,12031245,12031245,11977097,11777471,11774640,11765151,11741712,11356962,11076286,10693104,10644390,10480778,10397405,10397405,10397405,10397405,10397405,10141155,9831456,9831456,9831456,9831456,9462195,9462195,9395898,9376563,9342687,9342687,8909876,8884952,8788940,8661257,6984248,6984248,6984248,-1749837782130,-3775784005820,-13327842448166
16,16,12997279,12997279,12946400,12946400,12802691,12675594,12646332,12387159,12325770,12068212,12031626,11999896,11977097,11777471,11774640,11774640,11774640,11356962,11356962,11053572,10713988,10693104,10693104,10589099,10397405,10397405,10397405,10397405,10320358,10141155,10141155,9831456,9831456,9831456,9831456,9831456,9831456,9617218,9554735,9462195,9450901,9395898,9376563,8884952,8884952,8661257,8251522,6984248,6984248,-3775784005820
16,17,12997279,12997279,12946400,12946400,12802691,12387159,12354954,12301483,12110973,12074414,12068212,11999896,11977097,11844306,11774640,11774640,11762717,11711792,11528970,11378049,11373443,11356962,11356962,11301520,11175816,11085355,10693104,10607336,10429153,10320358,10141536,10082648,9962867,9831456,9831456,9617218,9607761,9560319,9554735,9462195,9450901,9450901,9395898,8884952,7989258,7981815,6251448,-236711400636,-1262330504337,-3728639858625
16,18,12997279,12997279,12997279,12997279,12997279,12997279,12946400,12946400,12825490,12720413,12709355,12530769,12466153,12424304,12387159,12387159,12354954,12325770,12296919,12110973,12074414,12074414,12034176,11999896,11977097,11844306,11844306,11778634,11778575,11774640,11762717,11751636,11711792,11630726,11356962,10693104,10403412,10397405,10207705,10082648,10028370,9560319,9560319,9364769,8932814,6251448,-236711400636,-505711244396,-1748709776095,-29226932605036
16,19,12997279,12997279,12946400,12946400,12723628,12709355,12604228,12466153,12466153,12466153,12424304,12424304,12387159,12387159,12354954,12325770,12296919,12074414,12050775,12034176,11778634,11778575,11711792,11677443,11630726,11572889,11356962,11356962,11295893,11285340,11177498,11158954,10853964,10692423,10403412,10397405,10082648,9714207,8787526,6717708,6251448,6251448,-236711400636,-547829648757,-1539040908742,-2121347839744,-2846313700560,-7501365225792,-10548142756471,-13878575987650
16,20,12997279,12997279,12997279,12946400,12709355,12709355,12676798,12466153,12466153,12466153,12387159,12296919,12036038,12034176,12034176,12031931,12003092,12002428,11981927,11823219,11778634,11778634,11778575,11630726,11524435,11440655,11356962,11356962,11356962,10853964,10853964,10692423,10640126,10403412,10115180,9714207,8866396,8787526,8787526,8276336,8257447,6717708,6251448,6251448,-236711400636,-403237525028,-2042949598470,-4713675087102,-5218116323281,-8950382105931
17,0,13063389,12466822,12239718,12054152,12024811,11994149,11944883,11895427,11702910,11663632,11652403,11507713,11370831,10995434,10954876,10674850,10230171,9831990,9663449,9584902,9512689,9431874,9319694,8426617,7858074,7743520,6253319,-1341218403801,-2336752783589,-2431310231980,-3621012797640,-3834250385826,-6781712332416,-8533862967420,-9600100292854,-14517779791424,-15659515735820,-16432439797774,-18000439173745,-18307420962240,-19324691476420,-25429473139705,-25765055631678,-28517073175870,-36849774155256,-45147995789870,-52619083165908,-64341668518995,-67378729655051,-95369481049500
17,1,13063389,13063389,12466822,12430924,12292895,12241289,12239718,12239718,12054152,11994149,11994149,11944883,11838676,11644292,10995434,10974857,10954876,10828114,10774472,10715748,10230171,9584902,9391531,9319694,9217001,9103682,8807004,8426617,8426617,8426617,7743520,7743520,-1341218403801,-2958558772932,-3834250385826,-4506177606172,-5919348098400,-8093337616208,-8533862967420,-9600100292854,-9654590301773,-12112458966272,-13282064058200,-14321231741823,-17442437995500,-18000439173745,-19324691476420,-25765055631678,-40712513474644,-67378729655051
17,2,13063389,13063389,12430924,12392376,12373430,12239718,12239718,11944883,11838676,11767105,11653708,11229109,11116274,10513470,10230502,10124187,9820955,9806727,9319694,9278032,9209826,9006686,8847740,8807004,8807004,8682745,8426617,8426617,7981410,7743520,7743520,-2659435947861,-2896934172656,-2958558772932,-3954124015185,-6713237265163,-9600100292854,-9600100292854,-9654590301773,-12112458966272,-12112458966272,-13282064058200,-16114114410362,-17816866014408,-18000439173745,-18000439173745,-19324691476420,-25765055631678,-38770694779204,-53524682019498
17,3,13063389,13063389,13063389,12430924,12239718,12163615,11944883,11838676,11838676,11767105,11767105,11670109,11653708,11653708,11226425,11116274,10995479,10963539,10608045,10403515,10124187,9802108,9428259,9319694,9319694,9278032,9278032,8847740,8847740,8682745,8528293,7981410,7743520,6964706,5182749,-313133799080,-1820271570550,-2659435947861,-2896934172656,-6233218522938,-6233218522938,-7226683655155,-8430966968998,-12112458966272,-12112458966272,-12112458966272,-18000439173745,-18550804283121,-19324691476420,-19324691476420
17,4,13063389,13063389,13063389,12761696,12586107,12392757,12248315,12177950,12088700,12022969,11944883,11705104,11626513,11400083,10995479,10848612,10608045,10451905,10403515,10350706,10124187,9586502,9278032,9278032,9250028,9247014,9151105,9109476,8847740,8847740,8818898,8655557,8381483,8163771,7718615,7503597,7451726,6667842,6128003,5182749,-313133799080,-3116346541889,-4699944856740,-5570603799078,-6424858513787,-11253754012968,-12112458966272,-16595693661084,-23185458455793,-27953090010414
17,5,13074290,13063389,13063389,13063389,12586107,12394646,12392757,12392757,12088700,12088700,11944883,11623778,11350343,11223772,10995479,10848612,10818180,10746263,10695392,10608045,10451905,10451905,10350706,10350706,10297484,10103626,9478977,9477478,9408028,9278032,9278032,9278032,9250028,9247014,9242585,9151105,8847740,8847740,8847740,8750744,8163771,8019686,7993366,7840265,7333348,6913438,6128003,-151478640768,-11253754012968,-12112458966272
17,6,13074290,13063389,13063389,13063389,13063389,13063389,12413725,12394646,12392757,12298121,12021852,11944883,11623778,11350343,11223772,11022436,11010243,10995479,10818180,10788780,10657639,10608045,10543147,10526767,10451905,10451905,10451905,10451905,10451905,10103626,10013401,9951885,9637021,9478977,9477478,9471890,9460228,9408028,9408028,9278032,9250028,8989365,8847740,8847740,8845280,8750744,8242033,7840265,7767537,-20612324471040
17,7,13228427,13074290,13074290,13063389,13063389,13063389,13063389,12282976,12203395,12132739,12021852,12021852,11944883,11944883,11223772,11081473,11022436,11010243,10836282,10691735,10543147,10526767,10419279,10402580,10286998,10238976,10190112,10136238,9982575,9478977,9477478,9477478,9471890,9408028,9408028,9408028,9278032,9217001,8989365,8972796,8847740,8775277,8588339,7852257,7767537,-831677288904,-2973592959740,-6372356487722,-14570196466509,-20712485114037
17,8,13228427,13074290,13074290,13063389,12536727,12522126,12379972,12021852,12013030,11732913,11462311,11321567,11251376,11223772,11170158,11157171,11126727,10808117,10788780,10286998,10190112,10190112,10176780,10136238,10091535,9744289,9728947,9613314,9477478,9477478,9477478,9471890,9471890,9408028,9278032,9217001,9144538,8972796,8972796,8775277,8736294,8588339,8575989,8087876,7852257,7701176,7596732,7463791,-6235220378772,-6372356487722
17,9,13228427,13228427,13074290,13074290,12993719,12834180,12539676,12536727,12379972,12092230,12021852,12013030,11808602,11462311,11321567,11223772,11157171,10322283,10190112,10176780,10176780,10136238,10091535,10091535,9843020,9744289,9728554,9613314,9477478,9477478,9446648,9229320,9217001,9203825,9195144,9144538,8972796,8736294,8654641,8575989,8575989,8211071,7852257,7463791,6956119,-911663911858,-3116346541889,-6264908026164,-8092937544495,-25258665624062
17,10,13228427,13228427,13228427,13080627,13074290,13074290,13074290,12993719,12834180,12824886,12502230,12179682,12021852,12013030,11462311,11462311,11394863,11223772,11015706,10931758,10322283,10303072,10190112,10176780,10091535,9843020,9744289,9744289,9728554,9728554,9613314,9234749,9131871,9042486,8972796,8972796,8972796,8967744,8736294,8654641,8336354,7574482,7568097,6956119,6956119,6299341,-2124017967275,-6264908026164,-8092937544495,-15549031049188
17,11,13346612,13228427,13228427,13228427,13228427,13228427,13080627,13074290,12993719,12824886,12783929,12609922,12502230,12501849,12021852,12013030,11777833,11462311,11394863,11223772,11223772,11025630,10931758,10303072,10190112,10155414,10097815,9777266,9766977,9751652,9728554,9728554,9699065,9671172,9613314,9559504,9555890,9425603,9234749,9234749,8972796,8972796,8937276,8894318,8736294,7574482,6977742,6470193,-386696635344,-24161458713280
17,12,13346612,13228427,13228427,13228427,12993719,12824886,12645395,12609922,12599095,12501849,12178914,12131416,12013030,11462311,11168273,11105525,10802002,10697312,10672526,10600193,10333337,10279258,10207612,10190112,10190112,10155414,10146527,10097815,9728554,9699065,9613314,9471249,9262057,9234749,9234749,8937276,8894318,8694872,8506539,7111092,6977742,5616538,-1577737845060,-2616110282112,-2725766162912,-7213276056028,-9063875780946,-14401588427730,-17561897293167,-21707767395430
17,13,13425198,13346612,13346612,13228427,12993719,12854767,12663644,12645395,12599095,12599095,12552972,12501849,12501849,12275150,12179138,11869875,11772990,11462311,10882979,10812436,10801621,10697312,10588275,10490278,10454780,10322076,10279258,10207612,10207612,10190112,10178423,9892505,9846932,9728554,9344155,9262057,9262057,9262057,9234749,8875800,8190121,7831397,5725845,5616538,5616538,-2616110282112,-2725766162912,-2725766162912,-7213276056028,-19527295982683
17,14,13425198,13346612,13346612,13346612,13063074,12854767,12645395,12645395,12645395,12599095,12501849,12501849,12191542,11797054,11772990,11141289,11067521,10909432,10812436,10697312,10502129,10469897,10454780,10364679,10322076,10279258,10190112,9895198,9892505,9889405,9865743,9728554,9728554,9520572,9344155,9262057,9262057,9234749,9134672,8928213,8553126,8455757,8377466,8190121,7455125,6574448,6238170,-430607761600,-2238553673733,-21718295321232
17,15,13425198,13425198,13346612,13346612,13346612,13063074,12703175,12645395,12645395,12610891,12599095,12275150,11772990,11706428,11521154,11209557,11141289,10909432,10812436,10812436,10527208,10364679,10361437,10279258,10252410,10190112,10160880,9960266,9728554,9377769,9262057,9262057,9262057,9234749,9234749,9134672,9094924,9012580,8881669,8553126,8408402,8377466,6238170,-1591255903888,-2238553673733,-2238553673733,-3109938367224,-3491984613210,-5953856082480,-11267328423510
17,16,13425198,13425198,13425198,13346612,13346612,13063074,12766614,12645395,11772990,11772990,11706428,11627519,11599367,11209557,11209557,11141289,11096213,10812436,10796429,10774809,10696803,10672210,10527208,10523238,10364679,10361437,10361437,10361437,10361437,10279258,10252410,10190112,10160880,10111376,9960266,9862573,9844026,9620003,9568607,9262057,9234749,9134672,9094924,9012580,8553126,8407045,-72853082820,-108725516912,-2238553673733,-5953856082480
17,17,13425198,13425198,13425198,13346612,13035709,12766614,12645395,12501849,12365462,12325118,12073952,12014372,11992122,11772990,11627519,11589690,11403755,11209557,11188388,10709170,10696803,10523238,10361437,10361437,10279258,10252410,10160880,10160880,9844026,9528344,9520559,9262057,9262057,9204487,9191421,9134672,9065006,8959422,8691558,8553126,8471270,8407045,8407045,8137437,7866997,7066004,-4010309483620,-7629012094340,-10885020257348,-16376090750002
17,18,13425198,13425198,13425198,12766614,12645395,12590684,12501849,12501849,12415284,12255391,12014372,12014372,11992122,11803228,11772990,11589690,11589690,11530093,11403755,11403755,11188388,11056903,10959286,10888070,10709170,10709170,10709170,10696803,10676892,10601304,10523238,10361437,10266602,10160880,9844026,9844026,9844026,9786153,9528344,9274153,8959422,8959422,8900668,8471270,8407045,7866997,7731678,7204278,-10589533723097,-10885020257348
17,19,13425198,13425198,13425198,13425198,13425198,13425198,12590684,12485199,12415284,12269485,12130266,12038446,11958951,11895512,11803473,11772990,11765713,11681665,11287829,11281716,11166528,11165930,11056903,11056903,10888070,10888070,10709170,10676892,10361437,10266602,10266602,10160880,10160880,10160880,9998232,9909997,9879854,9844026,9844026,9329820,9259391,9126072,9053326,8900668,8407045,7866997,7204278,-30430964151,-2366749190575,-3402865268596
17,20,13425198,13425198,13425198,13425198,13425198,13425198,12739955,12739702,12493688,12415284,12038446,11980092,11958951,11922232,11852516,11765713,11281716,11281716,11165930,11056903,10888070,10843845,10795786,10709170,10669620,10462235,10361437,10266602,10160880,10160880,10160880,10160880,10049393,10002538,9909997,9855515,9495333,9259391,9259391,9126072,9008508,8950794,8407045,7866997,7476429,6251001,-30430964151,-2613000033531,-9131238156145,-12905473063397
18,0,12744340,12715185,12676286,12594055,12232787,12170727,11856417,11820785,11524249,11404534,11327623,11174620,11120028,10990557,10869808,10295639,10179022,9698994,9600223,9446313,9410228,7988902,-1455640675555,-1530007013168,-2495115649662,-2630359043650,-4095600047526,-4500611437968,-6061365232020,-6263858325088,-6454774742600,-6955759850870,-7524775153280,-10616118244468,-11088399014496,-13319189170672,-13520833819200,-13610660749965,-14684953395429,-16796413865172,-16986055940320,-21081386250831,-23376877180302,-23537680762258,-23887547061774,-29456876630501,-29574300675416,-31052040105681,-49990806349785,-77707967247150
18,1,12744340,12715185,12715185,12602048,12594055,12248928,12232787,12232787,12226272,11856417,11856417,11856417,11524249,11524249,11492554,11404534,11327623,11049124,10657059,9829933,9698994,9488072,9410228,8620719,8535180,7988902,7988902,-1530007013168,-2201091029298,-2495115649662,-2495115649662,-4500611437968,-5966563279510,-6061365232020,-6263858325088,-8092681758984,-8671866272316,-9638078819184,-10616118244468,-13319189170672,-13520833819200,-15964599451125,-16796413865172,-16986055940320,-17029372568885,-22418808345088,-26939528076320,-36270751734360,-43287618614667,-49990806349785
18,2,12971567,12835727,12819766,12744340,12715185,12715185,12715185,12715185,12715185,12715185,12641889,12602048,12594055,12527823,12302167,11856417,11524249,11524249,11524249,11285724,11189287,9313485,8535180,8479889,7738818,7680445,7409806,6882895,-666833766930,-1530007013168,-2495115649662,-2754939619600,-4500611437968,-4500611437968,-4500611437968,-5239990045104,-6263858325088,-7752385071638,-8092681758984,-9635526186048,-9638078819184,-9962456898240,-10338760759104,-13380503033324,-13504329554376,-15919302396672,-21403632464694,-24312209285726,-42832006346160,-50965942937272
18,3,12971567,12835727,12744340,12733328,12715185,12666279,12641889,12602048,12602048,12438173,12302167,12302167,12302167,12234743,12038980,11686250,11189287,11189287,10393360,10139079,10016486,9030087,8519905,7738818,7680445,7680445,-161271217340,-666833766930,-1951876211292,-2454412376628,-2495115649662,-2495115649662,-3393345644050,-3473598489270,-3860126405632,-4500611437968,-4500611437968,-4585383025808,-4717210518279,-6229514974626,-6861978078956,-9797417458976,-9962456898240,-10940445391434,-12387754699176,-14646855379845,-15919302396672,-19482460845196,-21403632464694,-40045505485240
18,4,12971567,12909268,12835727,12744340,12733328,12733328,12733328,12641889,12602048,12527475,12357966,12038980,12000703,11189287,11189287,10983869,10736974,10459091,10428953,10292325,10016486,9408119,9180968,8519905,8519905,7738818,7738818,7680445,7680445,7680445,-161271217340,-722197772505,-2704431302061,-3038371217840,-3393345644050,-3473598489270,-3473598489270,-3527831228435,-4500611437968,-4500611437968,-8168494513663,-9797417458976,-13397532960096,-14646855379845,-15919302396672,-17667242775400,-20814487605230,-21403632464694,-21403632464694,-26434614228006
18,5,13190042,12971567,12971567,12909268,12776366,12733328,12641889,12527475,12286813,12038980,11908822,11727626,11665768,11586000,11574010,11558548,11541688,11358788,11189287,10738495,10428953,10292325,10292325,10292325,10016486,10016486,9106608,8633064,8519905,8519905,8443634,7738818,7738818,7738818,7738818,7738818,7680445,7680445,-161271217340,-161271217340,-722197772505,-2704431302061,-2905342397820,-3393345644050,-3473598489270,-8168494513663,-13481198552951,-13928046059687,-14646855379845,-15268191944626
18,6,13190042,12971567,12971567,12776366,12658054,12527475,12197756,11999230,11727626,11727626,11586000,11541688,11541688,11541688,11428842,11380079,11373364,11358788,10945589,10622384,10503900,10016486,9932583,9811756,9702939,9314590,9106608,8633064,8633064,8574620,8519905,7738818,7738818,7738818,7738818,7680445,6214768,5519735,-161271217340,-161271217340,-722197772505,-1335599005504,-3473598489270,-5275056722045,-5333368539840,-5579619038336,-8168494513663,-8900825816170,-11973476290701,-16222765892884
18,7,13190042,13190042,13190042,13000442,12971567,12971567,12776747,12776366,12537739,12171180,12055861,11999230,11895099,11727626,11727626,11714652,11586000,11557656,11541688,11541688,11380079,11368773,11358788,11197323,11088260,11045197,10913822,10830366,10662790,10622384,9811756,9811756,9702939,9106608,8633064,8633064,8574576,8506039,7738818,7678935,7441258,7196744,6792011,-161271217340,-1335599005504,-1335599005504,-3473598489270,-3473598489270,-5740155096368,-10044915100732
